CUST_CODE,Churn_Risk_Probability,Holiday_Monetary,Pre_Monetary,Holiday_Frequency
CUST0000314447,0.8730135651851703,215.06,657.4,7
CUST0000024550,0.8729986514123735,376.82,1778.87,8
CUST0000385280,0.8729805706451168,346.22,1589.4,14
CUST0000457669,0.8729274394713885,254.48000000000002,908.77,21
CUST0000335459,0.8728706687918245,453.35999999999996,2304.53,14
CUST0000500495,0.8728220991742005,351.49,1592.37,18
CUST0000255265,0.8727919791868344,249.67000000000002,971.5600000000001,6
CUST0000257766,0.8727666838178568,303.68,1377.26,12
CUST0000369869,0.8727230410505122,212.22,600.67,19
CUST0000176867,0.872692502285073,276.82,1069.18,19
CUST0000400354,0.8726854857824273,154.22,245.88,21
CUST0000767566,0.8726841727769237,345.24,1548.21,18
CUST0000759168,0.872641692343757,267.87,1100.95,4
CUST0000557361,0.8726094044157834,358.49,1129.36,73
CUST0000874266,0.8726034685005614,155.57999999999998,349.92,14
CUST0000060545,0.872538829137051,282.0,1115.22,11
CUST0000982735,0.8725378104782767,263.35,994.46,9
CUST0000902142,0.8725361057956417,250.34,825.04,21
CUST0000157035,0.872476749729764,404.78,1893.82,19
CUST0000603113,0.8724425690946738,229.82,737.41,13
CUST0000733692,0.8724271946840283,279.41,1145.08,13
CUST0000529515,0.8723907318155388,435.51,2225.88,13
CUST0000666746,0.8723871155455551,267.27,995.71,11
CUST0000948649,0.8723696258457228,352.96,1638.66,12
CUST0000034946,0.8723610633290313,348.92,1514.34,33
CUST0000318320,0.8723595062864825,177.16,380.1,15
CUST0000416448,0.8723232330332914,162.67,301.49,29
CUST0000411493,0.8723117726761713,248.92,872.43,13
CUST0000237859,0.8723100980582807,240.55,777.29,19
CUST0000888299,0.8722780431911686,195.16,406.06,23
CUST0000169583,0.8722738158723987,208.32,611.0699999999999,16
CUST0000908006,0.8722534154821623,166.56,392.41,25
CUST0000473257,0.8722406451070779,198.05,509.71,15
CUST0000336550,0.8722329711180228,165.93,224.45,20
CUST0000402712,0.8721619928148965,149.4,239.18,24
CUST0000622798,0.8721233195041351,247.07,861.07,9
CUST0000585001,0.872106378084085,705.0,4000.32,26
CUST0000075805,0.8721034684600962,579.1899999999999,3080.37,30
CUST0000519320,0.8721009234526234,297.69,1079.1299999999999,29
CUST0000629495,0.872010123975285,200.19,593.96,8
CUST0000328792,0.8719848169717338,191.94,497.94,4
CUST0000701860,0.8719839406478007,273.98,1067.36,15
CUST0000535750,0.8719828004684975,310.16999999999996,1265.77,25
CUST0000465328,0.8719686177543959,314.97,1298.4,22
CUST0000704095,0.8719643392268898,364.35,1637.5,17
CUST0000731269,0.8719557948767728,246.87,887.3,12
CUST0000584730,0.8719472123499649,158.35,247.72,21
CUST0000668046,0.871934133947506,277.45,1120.46,9
CUST0000284420,0.8719312441404783,280.96999999999997,1124.92,15
CUST0000050915,0.8719178093900141,514.56,2751.03,13
CUST0000273197,0.8719032521928425,331.66,1428.73,13
CUST0000190670,0.8718789213014226,263.24,924.94,17
CUST0000031838,0.8718545360988558,578.04,3088.61,18
CUST0000297738,0.8718359740522958,239.19,888.33,7
CUST0000556984,0.8718281138924738,389.61,1811.06,18
CUST0000114629,0.8718280445388175,379.90000000000003,1867.88,4
CUST0000543878,0.8718217711846428,260.71000000000004,885.64,17
CUST0000870236,0.8718136389460329,188.86,409.63,11
CUST0000024820,0.8717910269622479,175.51999999999998,307.59,19
CUST0000983210,0.8717902090533454,482.18,2518.61,10
CUST0000898163,0.8717762777191318,297.68,1244.82,9
CUST0000069446,0.8717704801988473,211.41,722.66,10
CUST0000939631,0.8717564859935998,269.68,942.25,20
CUST0000439993,0.8716695361554496,287.54,1256.52,10
CUST0000252632,0.8715971236297486,171.52,289.72,22
CUST0000634155,0.8715799238522945,179.52,436.19,3
CUST0000836677,0.8715739180685054,212.57999999999998,668.31,14
CUST0000776157,0.8715378467744228,163.97,335.59000000000003,16
CUST0000993315,0.8715378272044183,239.61,870.58,14
CUST0000746545,0.8715171262753347,341.67,1487.6,15
CUST0000622210,0.8714605286402763,176.73,448.81,16
CUST0000932907,0.8714517344495023,179.6,398.3,12
CUST0000270331,0.8714242015924286,170.01,309.12,18
CUST0000935699,0.8714032514239825,783.82,4582.45,20
CUST0000557304,0.871384447038591,186.63,387.18,25
CUST0000296774,0.8713639623813305,287.03,1137.98,7
CUST0000687167,0.8713599744690714,220.71,684.5600000000001,16
CUST0000662230,0.8713485246466023,239.26000000000002,781.41,17
CUST0000177479,0.8713373037766926,292.97999999999996,1271.71,12
CUST0000147432,0.8713367531528355,273.43,956.87,40
CUST0000855752,0.8712971782608145,140.71,3.24,20
CUST0000982147,0.8712373251202216,455.73,2266.99,28
CUST0000857471,0.8712350309849506,202.03,607.65,7
CUST0000207356,0.8712274491909567,244.75,884.59,9
CUST0000235246,0.8712116780872672,149.53,258.93,18
CUST0000095067,0.8711980810591842,215.35999999999999,760.49,4
CUST0000403840,0.8711854468605685,266.81,972.6,16
CUST0000132481,0.8711816609464492,378.39,1737.01,12
CUST0000571845,0.8711799736320951,519.82,2606.27,25
CUST0000957955,0.871167020333924,133.1,79.76,19
CUST0000790382,0.8711623940182283,256.19,886.82,10
CUST0000186414,0.8710634697729394,140.01,217.88,2
CUST0000797304,0.871043887035829,201.16,649.9,15
CUST0000021894,0.8710055683530049,230.63,790.67,9
CUST0000098436,0.8709955498503279,232.19,737.99,20
CUST0000026286,0.8709860683660244,223.48,822.17,7
CUST0000534934,0.8709789462187527,317.07,1470.98,9
CUST0000759259,0.8709512830522065,196.03,419.56,23
CUST0000267532,0.8709409865727391,358.14,1421.8,41
CUST0000365257,0.8709268854896114,426.73,2069.96,28
CUST0000782112,0.8709152990549571,187.17,427.0,27
CUST0000800118,0.8708768170739496,286.21999999999997,1165.27,14
CUST0000953793,0.8708729497501576,289.78,1029.2,30
CUST0000500723,0.8708510591314225,126.5,0.0,38
CUST0000671687,0.8708490258203652,354.66,1390.35,49
CUST0000434644,0.8708466453720699,251.53,910.15,11
CUST0000251102,0.8708424961630581,246.09,907.22,15
CUST0000156691,0.870840253536963,359.81,1544.7,35
CUST0000216722,0.8708317459103851,133.95,112.19,18
CUST0000789906,0.8708280823530944,162.14999999999998,231.45,24
CUST0000760616,0.8708192166547855,141.66,121.92,30
CUST0000076024,0.8708047746677275,313.55,1274.1299999999999,26
CUST0000097401,0.8707808359443072,368.11,1535.46,26
CUST0000652737,0.8707752428198354,256.91,979.54,9
CUST0000162517,0.8707270598740586,342.68,1575.79,8
CUST0000737916,0.8706637266236575,160.71,270.4,27
CUST0000632611,0.8706600018700271,217.82,663.22,12
CUST0000738480,0.8706559142379316,196.55,480.84000000000003,17
CUST0000840839,0.8706300705803125,162.39,195.7,20
CUST0000075558,0.8706222365261707,287.72,1201.39,9
CUST0000401800,0.8706213220799417,146.75,228.45999999999998,20
CUST0000545403,0.8706144963971931,340.05,1507.85,14
CUST0000271375,0.8705611326065711,244.47,789.5,13
CUST0000831221,0.8705415548756325,209.60999999999999,689.88,11
CUST0000849610,0.8705338263669326,336.92,1551.79,12
CUST0000204187,0.870510017879021,126.93,53.900000000000006,17
CUST0000562880,0.8704896873980515,332.92,1446.82,7
CUST0000272679,0.8704480120476834,201.11,694.14,6
CUST0000092200,0.8704426070979782,463.69,2327.07,18
CUST0000665695,0.8704422336471658,246.7,755.29,32
CUST0000111215,0.8704405109643643,256.27,993.3,11
CUST0000314989,0.8704394692890454,209.22,562.63,11
CUST0000417534,0.8704322102062484,202.85,512.47,9
CUST0000376848,0.8704102880666825,295.03999999999996,1181.7,28
CUST0000511544,0.8703533660444858,364.20000000000005,1766.41,14
CUST0000353417,0.8702490881467211,307.55,1173.04,12
CUST0000930574,0.8702435563234343,240.93,830.86,13
CUST0000672385,0.8702392501501302,364.5,1694.58,10
CUST0000427988,0.870238954631527,231.86,620.79,34
CUST0000569487,0.8701614961521265,369.33,1637.4,26
CUST0000670341,0.8701402283352943,226.94,801.27,8
CUST0000351613,0.8700527453479688,218.4,796.79,7
CUST0000556155,0.8700348018024056,313.55,1282.43,8
CUST0000737236,0.8700345304866545,273.55,1030.05,24
CUST0000169171,0.8700246547036717,468.77,2367.59,13
CUST0000613374,0.8700115739745771,118.22,24.21,23
CUST0000264098,0.8699992402103432,216.43,644.0,7
CUST0000894486,0.8699912199112552,206.92000000000002,555.29,17
CUST0000909376,0.8699530940995972,143.85999999999999,184.32,17
CUST0000792492,0.8699344950332148,276.73,1104.01,10
CUST0000863891,0.8699253033814871,290.9,1234.6299999999999,11
CUST0000035293,0.8698939678892438,209.77,681.79,16
CUST0000908983,0.8698937538324485,198.36,515.47,23
CUST0000242354,0.8698916238689549,230.89000000000001,682.89,24
CUST0000937227,0.8698909814123676,555.01,2744.08,42
CUST0000358631,0.8698906148431872,312.81,1348.16,5
CUST0000172171,0.8698782400399376,356.42,1646.07,17
CUST0000973227,0.8698688610433601,384.52,1781.22,18
CUST0000025061,0.8698653187901937,266.05,1044.04,17
CUST0000476627,0.8698650396377812,135.01,58.540000000000006,27
CUST0000846450,0.8698523112498895,391.8,1827.06,24
CUST0000342458,0.8698493019880813,146.98,108.99000000000001,32
CUST0000549216,0.8698480996795505,154.41,70.1,31
CUST0000893630,0.86983569174094,195.84,563.36,9
CUST0000660030,0.8698220248632773,236.79000000000002,818.55,20
CUST0000862058,0.869811538617046,311.52,1257.42,28
CUST0000207520,0.869789397155561,290.23,1073.25,29
CUST0000242624,0.8697832153041879,148.9,224.07000000000002,16
CUST0000428979,0.8697782802440777,175.35,436.81,18
CUST0000430512,0.8697721385387951,292.2,1179.98,15
CUST0000775837,0.8697713285707928,759.75,4353.45,34
CUST0000290063,0.8697539370037358,297.01,1250.56,14
CUST0000370949,0.8697389326905877,334.21,1499.95,7
CUST0000758954,0.8697060985136725,321.69,1442.96,13
CUST0000473391,0.8697028646240899,154.57999999999998,211.64,15
CUST0000406031,0.8696531954907272,214.16,639.46,10
CUST0000024401,0.869650270491078,283.28,1129.6399999999999,12
CUST0000128046,0.869598626986939,200.24,527.25,31
CUST0000714849,0.869586887587858,201.97,633.17,13
CUST0000496347,0.8695782793927284,141.85,125.6,24
CUST0000653126,0.869575822400805,140.49,136.78,19
CUST0000301340,0.8695716726115069,591.07,2990.59,47
CUST0000290711,0.8695191507300912,227.84,794.24,13
CUST0000051278,0.8694973713342252,276.96000000000004,1063.16,21
CUST0000701171,0.869424317281714,224.42000000000002,685.37,10
CUST0000157533,0.8693860010770569,287.05,1135.45,18
CUST0000122175,0.8693256274252744,294.04,1267.24,10
CUST0000108306,0.8693170194966864,223.98,656.86,24
CUST0000110028,0.8692997761222284,275.74,1064.99,20
CUST0000847112,0.8692079964651284,126.49000000000001,42.87,19
CUST0000907725,0.8691518083348466,143.01999999999998,134.45,24
CUST0000357073,0.8691506567892721,311.75,1279.57,19
CUST0000905662,0.8691469819665332,215.43,767.42,8
CUST0000161279,0.8691277682216015,173.84,424.19,14
CUST0000553563,0.8691201124892978,233.64000000000001,762.7,24
CUST0000105814,0.8691178945014244,125.39999999999999,82.10000000000001,18
CUST0000849249,0.8691020114347903,188.64,476.75,17
CUST0000019347,0.8690265361882528,159.16,232.19,20
CUST0000055310,0.8690041668342722,337.65999999999997,1360.56,41
CUST0000852213,0.8689590542394356,368.42,1790.94,13
CUST0000685500,0.8689583027065342,274.11,1174.89,14
CUST0000815020,0.8689519885316054,348.96,1619.33,11
CUST0000083081,0.8688524796372045,209.44,681.55,8
CUST0000524151,0.8688505845169283,260.12,976.38,13
CUST0000824045,0.8688482590433899,227.53,783.77,3
CUST0000463409,0.8688420948048963,133.22,150.79,18
CUST0000323139,0.8687652401597602,222.02,754.53,13
CUST0000802074,0.8687287095971397,375.64,1803.68,9
CUST0000627586,0.868701574049415,435.53,2270.03,7
CUST0000012475,0.8686842857375022,283.09,1127.3,10
CUST0000238792,0.8686404712962582,536.74,2915.6,12
CUST0000272313,0.8686381345815859,240.14,862.56,8
CUST0000343498,0.8686309623929362,262.02,959.8199999999999,11
CUST0000005991,0.8686309351773545,203.43,590.26,14
CUST0000326471,0.8686154088066846,166.27,338.03,16
CUST0000087005,0.8686052593946536,122.25,0.0,23
CUST0000455843,0.8685981243396776,232.28,761.54,11
CUST0000270053,0.8685550435991618,321.52,1399.4,14
CUST0000391363,0.8685474583702454,448.03000000000003,2255.3,24
CUST0000490634,0.8685209005400705,302.46,1212.16,20
CUST0000251382,0.8685181380681655,164.48,258.17,20
CUST0000808767,0.8685178698459559,555.96,2923.86,23
CUST0000213909,0.8684938577674686,141.82999999999998,162.53,24
CUST0000441354,0.8684922431046604,167.37,263.33,18
CUST0000636960,0.8684801285934842,235.77,765.2,14
CUST0000949354,0.8684529958309118,212.43,695.26,14
CUST0000613722,0.8683913189456647,197.82999999999998,472.77000000000004,16
CUST0000212629,0.8683861134531223,461.11,2344.07,10
CUST0000166133,0.868386099322034,344.97,1544.61,11
CUST0000527338,0.8683741018070186,263.01,952.31,7
CUST0000039589,0.8683680088286769,261.97,951.5699999999999,14
CUST0000108493,0.868343561172167,318.88,1418.59,13
CUST0000999069,0.8682925452500655,189.31,351.61,25
CUST0000355475,0.8682890966916498,253.75,837.6,17
CUST0000586354,0.8682744053266762,317.86,1271.74,27
CUST0000831159,0.868260511461067,246.02999999999997,945.9,6
CUST0000728845,0.8682532567594351,237.22,819.63,14
CUST0000344924,0.8682260471699427,125.4,22.68,17
CUST0000360117,0.868177948559292,129.04,28.25,25
CUST0000643917,0.8681585871235763,447.61,2104.84,34
CUST0000213901,0.868114988114873,229.25,512.47,47
CUST0000322247,0.868094629353839,288.72,1149.81,13
CUST0000789174,0.8680778885823159,219.85999999999999,751.21,6
CUST0000680132,0.8680563772018418,220.26,585.1,23
CUST0000649860,0.8680202721076581,249.51,870.28,22
CUST0000219555,0.8679843050004752,187.6,410.09000000000003,18
CUST0000523470,0.8679440049068408,780.59,4597.55,15
CUST0000717337,0.8679428092635982,452.12,2158.36,35
CUST0000373634,0.8679222856598255,238.36,821.03,16
CUST0000108569,0.8679100557306733,205.35999999999999,627.87,13
CUST0000994829,0.8678892985324255,136.49,20.07,36
CUST0000417160,0.8678813080033235,360.01,1634.05,19
CUST0000654091,0.8678663316313502,418.98,2075.31,12
CUST0000016404,0.8678535134368552,230.81,808.89,15
CUST0000347071,0.8678349573119871,173.6,345.91,19
CUST0000679971,0.8678324313050322,195.8,605.5699999999999,13
CUST0000645911,0.8678201051382279,200.12,461.54,24
CUST0000072140,0.8678191336112023,123.88,165.31,20
CUST0000613522,0.8677416565027838,225.69,813.35,8
CUST0000871817,0.867727750919385,311.42,1346.27,11
CUST0000450526,0.8677229762721547,407.81,2068.54,14
CUST0000512248,0.8677040094070556,493.79,2540.61,13
CUST0000749093,0.8675784816527947,207.6,483.66,27
CUST0000838120,0.86754186884393,327.77,1453.11,8
CUST0000944365,0.8674632809954476,272.72,1044.87,17
CUST0000858475,0.8674189702361228,423.02,1893.71,26
CUST0000669199,0.8673941872820957,193.8,455.44,8
CUST0000582327,0.867377169255843,197.96,580.16,8
CUST0000115630,0.8673627891651738,249.95,943.34,13
CUST0000361606,0.8673607894686031,262.07,1024.95,9
CUST0000372103,0.8673397521075189,216.16,548.88,42
CUST0000522986,0.8673359879052989,191.03,515.39,5
CUST0000599261,0.8673041145239467,351.58,1622.2,14
CUST0000502948,0.8672675643665677,331.12,1430.1299999999999,8
CUST0000054241,0.8672608659921774,518.97,2804.54,10
CUST0000511846,0.8672460951956611,126.14,43.04,21
CUST0000084316,0.8672393918189758,180.87,324.57,23
CUST0000959899,0.8672205515327835,411.65,2020.89,14
CUST0000440439,0.8671976330291506,236.82999999999998,846.64,18
CUST0000758496,0.867180664713542,147.35,241.4,17
CUST0000368960,0.8671562297515059,260.28,922.3199999999999,21
CUST0000578308,0.8671475544660794,358.24,1560.12,25
CUST0000305268,0.867144964838662,271.53000000000003,1122.25,8
CUST0000905351,0.8671336062202804,114.86,18.47,15
CUST0000405202,0.8671224781435176,231.79,781.14,13
CUST0000118393,0.8670263015076296,137.94,93.42999999999999,16
CUST0000562138,0.8670185881283929,201.26,392.49,28
CUST0000073127,0.867010618311861,448.85,2249.97,16
CUST0000267121,0.866985509339142,283.46999999999997,1056.23,15
CUST0000960772,0.8669396401832741,147.69,139.84,28
CUST0000753523,0.8669366755264172,264.98,1061.98,9
CUST0000216675,0.8669229466120628,208.77,549.09,22
CUST0000627909,0.8669228053399762,225.21,799.23,13
CUST0000940264,0.8669062460579388,239.81,826.72,12
CUST0000620049,0.8669056657106533,195.04000000000002,478.55,15
CUST0000482916,0.8668955507681413,311.41,1300.11,12
CUST0000145810,0.8668885118140162,253.37,914.09,12
CUST0000689951,0.8668680237293105,212.67000000000002,692.35,4
CUST0000736323,0.8667700349464291,198.75,460.43,24
CUST0000907889,0.8667440714137,213.28,660.94,21
CUST0000546256,0.866709708493804,258.57,1106.97,12
CUST0000112734,0.8667061170090171,289.95,1242.39,15
CUST0000185103,0.8666664096371219,240.72,826.52,22
CUST0000461372,0.8666515785921147,272.79999999999995,998.13,9
CUST0000552849,0.866651201033318,198.70000000000002,420.27,27
CUST0000331592,0.8666441936993781,133.23,63.41,20
CUST0000438929,0.8666398401116577,292.82,1099.35,18
CUST0000882773,0.866622107764801,235.51,776.17,18
CUST0000712261,0.8666177417392207,270.36,1019.57,22
CUST0000844469,0.8664975540063748,387.9,1839.24,17
CUST0000226113,0.8664751821172129,261.99,1005.86,14
CUST0000017620,0.8664700582366357,338.68,1523.92,7
CUST0000338470,0.8664627095085329,136.19,73.32000000000001,18
CUST0000625383,0.8664620125783649,108.50999999999999,0.0,15
CUST0000300911,0.8664289174971669,270.14,1014.86,21
CUST0000795023,0.8664141555490359,282.37,1021.55,20
CUST0000533344,0.8663716132946219,216.87,554.22,25
CUST0000486856,0.8663511148692828,452.88,2359.5,12
CUST0000797243,0.8663454939225853,144.9,189.35,18
CUST0000638531,0.8663088255250869,213.56,727.42,5
CUST0000404067,0.8662830485487683,187.06,494.19,13
CUST0000298917,0.8662629423739259,446.06,2120.54,40
CUST0000132408,0.8662508695032043,159.9,336.17,24
CUST0000694233,0.8662145494817579,165.75,378.18,20
CUST0000917127,0.8661964452969598,113.82000000000001,0.0,21
CUST0000701749,0.8661911914571063,661.58,3590.69,29
CUST0000596226,0.8661674361549598,187.23999999999998,481.66,15
CUST0000548051,0.8661516760720882,145.83,123.14999999999999,23
CUST0000866754,0.8661438032526168,467.15999999999997,2423.5099999999998,12
CUST0000202157,0.8661295247968698,110.86,29.99,22
CUST0000641614,0.8660886971559609,456.79,2288.9,18
CUST0000897884,0.8660842126120862,236.68,847.87,11
CUST0000800324,0.8660486939454328,423.84000000000003,2106.81,11
CUST0000014164,0.86604660498973,195.2,628.73,13
CUST0000059998,0.8659239926435669,244.58999999999997,927.96,6
CUST0000248241,0.8659118792544633,137.57,149.14,15
CUST0000261819,0.8659112200770519,265.95000000000005,1096.7,11
CUST0000415794,0.865903816601576,408.74,1802.53,47
CUST0000497198,0.8658756169106698,202.86,676.6,8
CUST0000219688,0.8658349722055609,501.28999999999996,2579.87,19
CUST0000512808,0.8658213421319962,222.31,668.3199999999999,22
CUST0000540763,0.8657407149738178,206.58,639.79,14
CUST0000180134,0.8656810674895496,316.75,1292.68,18
CUST0000293143,0.8656579084669878,324.94,1445.05,12
CUST0000956097,0.8656231576698111,378.07000000000005,1748.1399999999999,26
CUST0000932208,0.8656115446542914,201.07,582.16,11
CUST0000072062,0.8655951513283695,523.74,2747.42,23
CUST0000851739,0.8655842734733176,263.42,1063.09,6
