CUST_CODE,Churn_Risk_Probability,Holiday_Monetary,Pre_Monetary,Holiday_Frequency,Holiday_Uplift_Ratio
CUST0000320604,0.90981555,366.07,685.4399999999999,13,3.2043942577030813
CUST0000920089,0.90980667,259.19,499.14,20,3.1156388989061186
CUST0000864070,0.90980047,181.8,417.53,5,2.612506885732762
CUST0000756264,0.90978956,357.44,710.04,13,3.020449552137908
CUST0000656858,0.9097739,183.73,159.94,14,6.892459672377141
CUST0000708311,0.90976775,274.82,869.18,23,1.897098414597667
CUST0000869392,0.9097472,464.26,1320.75,14,2.1090743895513913
CUST0000211098,0.9097246,195.87,91.06,20,12.905996046562706
CUST0000763157,0.9097116,324.61,1304.27,13,1.4932950999409633
CUST0000115778,0.90970486,176.44,413.40000000000003,19,2.5608127721335268
CUST0000370370,0.9096882,304.71,956.3,12,1.9118059186447767
CUST0000136359,0.9096703,191.92000000000002,29.92,10,20.0
CUST0000360026,0.9096676,395.2,1487.19,15,1.5944163153329431
CUST0000180153,0.90966576,212.56,473.08000000000004,10,2.6958653927454126
CUST0000022181,0.90966237,263.39,334.29,6,4.7274522121511255
CUST0000403254,0.90965307,240.76999999999998,419.12,18,3.4467932811605264
CUST0000314330,0.9096513,216.04000000000002,608.2,10,2.131272607694837
CUST0000241856,0.90964603,252.22,174.45999999999998,25,8.674309297260118
CUST0000606018,0.90963537,209.48999999999998,458.15,9,2.7435119502346392
CUST0000826179,0.90960467,152.03,599.96,2,1.5204013600906727
CUST0000340270,0.9095803,217.78,0.0,13,20.0
CUST0000903042,0.90957594,226.04,0.0,12,20.0
CUST0000549820,0.9095695,234.21,201.60999999999999,6,6.9701899707355786
CUST0000937121,0.90956044,319.47,627.25,18,3.0559107214029497
CUST0000683865,0.90955234,198.68,512.21,13,2.3273266824154155
CUST0000374897,0.9095371,182.92000000000002,205.56,4,5.339171044950381
CUST0000736755,0.90952206,283.42,876.48,20,1.940169769989047
CUST0000759168,0.90948707,267.87,1100.95,4,1.4598483128207458
CUST0000568651,0.9094695,228.23,0.0,14,20.0
CUST0000476005,0.9094682,175.99,62.61,17,16.865356971729756
CUST0000196338,0.90946245,495.08,1234.75,9,2.4057339542417493
CUST0000981033,0.9094539,204.0,220.0,12,5.563636363636364
CUST0000113907,0.9094398,253.35999999999999,355.27,7,4.2788864807048155
CUST0000857304,0.9094161,288.24,577.76,24,2.993353641650512
CUST0000376317,0.9094036,219.01,257.15,14,5.11009138635038
CUST0000540099,0.9093852,302.65,474.38,11,3.8279438424891437
CUST0000723192,0.90937823,222.07,641.8,10,2.076067310688688
CUST0000571613,0.90937775,288.57,1092.07,6,1.585447819278984
CUST0000834073,0.90937364,192.51,272.88,10,4.232849604221636
CUST0000831818,0.90934134,214.87,603.55,18,2.136061635324331
CUST0000963115,0.90934116,355.78,471.45,47,4.527903277123767
CUST0000904765,0.90934014,198.46,231.62,18,5.141006821518004
CUST0000680053,0.9093341,308.06,1105.52,17,1.671937187929662
CUST0000898163,0.90933347,297.68,1244.82,9,1.4348098520267991
CUST0000421065,0.9093323,267.27,1056.43,8,1.517961436157625
CUST0000196885,0.9093307,291.57,827.4,13,2.1143582306018853
CUST0000439395,0.90932846,229.60000000000002,529.38,13,2.6022894707015753
CUST0000535055,0.90930665,366.47,729.35,33,3.0147665729759376
CUST0000206522,0.90928733,502.68,1662.79,13,1.8138670547693936
CUST0000153731,0.9092835,279.55,409.3,27,4.0979721475690205
CUST0000438874,0.90928215,220.46,557.11,12,2.3743246396582363
CUST0000253808,0.90926564,276.07,358.94,28,4.614754555078844
CUST0000619078,0.90926033,394.72,1335.45,12,1.7734246883073121
CUST0000595980,0.9092558,220.65,204.73,5,6.46656572070532
CUST0000118140,0.9092042,182.8,441.95,12,2.481728702341894
CUST0000635878,0.90916795,279.53999999999996,958.9399999999999,18,1.749056249608943
CUST0000822858,0.9091648,62.83,151.27,15,2.492100218152971
CUST0000906976,0.90916187,357.15,176.77,21,12.122532103863776
CUST0000201881,0.9091256,231.66,135.71,43,10.242133962125118
CUST0000280721,0.9091124,204.51999999999998,138.2,15,8.87930535455861
CUST0000226494,0.90910065,407.82,1150.62,23,2.1266100015643743
CUST0000390022,0.9090905,148.0,29.330000000000002,15,20.0
CUST0000015615,0.9090768,255.09,736.65,6,2.077703115455101
CUST0000404332,0.9090677,242.32999999999998,100.21000000000001,10,14.50933040614709
CUST0000692919,0.9090609,421.16999999999996,212.72,13,11.87955998495675
CUST0000976387,0.909054,324.46,0.0,11,20.0
CUST0000493706,0.90904,241.56,414.84,17,3.493780734741105
CUST0000989360,0.9090376,151.01999999999998,111.97999999999999,14,8.0918021075192
CUST0000198994,0.90903664,329.82,451.49,11,4.383087111563933
CUST0000679118,0.9090333,214.47,972.69,4,1.322949757887919
CUST0000092966,0.9090026,294.06,148.09,13,11.914106286717535
CUST0000364786,0.90899,230.05,410.74,16,3.360520037006379
CUST0000963350,0.90897727,210.64,256.31,22,4.930903983457531
CUST0000762610,0.9089736,319.03,704.13,36,2.7185036853990026
CUST0000706273,0.9089537,446.9,1351.03,14,1.984707963553733
CUST0000442720,0.90895313,351.24,959.13,18,2.1972412498827065
CUST0000873080,0.90891576,212.57,868.95,25,1.4677714482996718
CUST0000047499,0.90891474,204.41,621.5799999999999,8,1.9731329836867342
CUST0000450329,0.90890914,300.6,1107.87,11,1.6279888434563625
CUST0000999574,0.90889484,236.82,870.59,9,1.6321345294570349
CUST0000186107,0.9088826,179.04,372.66,16,2.8826275962002894
CUST0000869960,0.90887976,319.31,1230.57,13,1.556888271288915
CUST0000188920,0.9088777,237.38,0.0,11,20.0
CUST0000266658,0.9088774,161.62,302.95,4,3.2009242449249053
CUST0000650510,0.90887314,190.73,155.16,6,7.375483372003093
CUST0000599258,0.9088159,462.0,1155.78,20,2.3983803145927425
CUST0000938031,0.9087958,251.61999999999998,399.37,18,3.78025389989233
CUST0000379435,0.908793,302.49,458.4,10,3.959293193717278
CUST0000792641,0.9087684,145.24,207.99,26,4.189816818116256
CUST0000419556,0.90876466,292.94,258.64,26,6.795700587689454
CUST0000759390,0.90875566,241.3,97.82000000000001,28,14.800654262931916
CUST0000541926,0.90871125,168.16,88.73,22,11.371125887523949
CUST0000605910,0.90870017,265.42,1114.59,16,1.4287944445939764
CUST0000840282,0.9086839,243.04,251.42999999999998,33,5.799785228493021
CUST0000683362,0.90865386,207.72,770.8,8,1.6169174883238193
CUST0000887661,0.9086413,157.94,253.98999999999998,18,3.7310130320091344
CUST0000177669,0.90862656,224.34,495.18,16,2.718284260268993
CUST0000702327,0.9086213,264.15999999999997,121.28,8,13.068601583113454
CUST0000504842,0.908621,218.56,870.73,7,1.5060466505116397
CUST0000877429,0.90861624,281.19,829.48,8,2.0339730915754446
CUST0000806585,0.90861106,268.56,1016.9399999999999,14,1.5845182606643462
CUST0000985940,0.90860385,263.17,696.64,12,2.266622645842903
CUST0000466004,0.9085969,356.31,1207.72,36,1.7701619580697514
CUST0000564873,0.90858495,205.56,202.64,21,6.0864587445716545
CUST0000005324,0.90858334,161.31,62.81,16,15.40932972456615
CUST0000699378,0.90857136,250.25,312.62,12,4.802955665024631
CUST0000661005,0.9085552,332.87,478.82,9,4.171129025521073
CUST0000790219,0.9085533,332.97,1054.12,13,1.8952491177475055
CUST0000086266,0.90854484,214.11,173.65,14,7.397984451482868
CUST0000428685,0.9085352,207.48,647.9300000000001,8,1.921318660966462
CUST0000823461,0.90853214,199.29000000000002,468.9,9,2.5500959692898277
CUST0000057247,0.90853,240.48000000000002,303.41,12,4.755545301736924
CUST0000310698,0.9085065,310.51,1051.47,10,1.7718622499928671
CUST0000162849,0.9085001,206.31,290.56,13,4.260256057268722
CUST0000394740,0.9084983,155.86,172.59,3,5.418390405006084
CUST0000437096,0.9084978,314.19,627.0,6,3.006602870813397
CUST0000121953,0.9084919,249.48000000000002,156.69,11,9.553130384836303
CUST0000525590,0.90848535,390.31,1493.96,25,1.5675520094246165
CUST0000674578,0.90845513,287.59000000000003,771.17,25,2.237561108445609
CUST0000035890,0.9084509,135.05,153.39000000000001,17,5.282612947389008
CUST0000832276,0.9084481,627.19,1661.84,10,2.264441823520917
CUST0000330744,0.9084331,244.85000000000002,823.14,11,1.7847510751512503
CUST0000583547,0.90836835,248.9,190.91,31,7.822534178408675
CUST0000245362,0.9083421,389.34000000000003,1279.75,16,1.8253877710490332
CUST0000514632,0.9083373,292.74,415.11,18,4.23126400231264
CUST0000474756,0.9083358,321.62,811.5500000000001,5,2.377820220565584
CUST0000095067,0.90831584,215.35999999999999,760.49,4,1.6991150442477874
CUST0000818675,0.90831554,263.56,0.0,12,20.0
CUST0000650626,0.90830165,219.3,342.13,20,3.8459065267588346
CUST0000773263,0.9082985,258.76,968.19,9,1.6035695472996
CUST0000515395,0.9082762,171.88,219.66,16,4.694892105981972
CUST0000165593,0.90825635,133.2,576.73,30,1.3857437622457647
CUST0000231884,0.9082488,220.82999999999998,797.62,22,1.6611669717409292
CUST0000909391,0.9082129,180.22,219.81,14,4.919339429507302
CUST0000240752,0.90821207,205.13,465.17999999999995,5,2.645814523410293
CUST0000108251,0.9082034,191.83,204.59,14,5.625788161689232
CUST0000155281,0.90816844,90.87,114.28,20,4.770913545677284
CUST0000099996,0.90816677,559.57,1678.69,12,2.0000238281040574
CUST0000216722,0.9081496,133.95,112.19,18,7.163740083786433
CUST0000372922,0.90814626,169.84,572.6899999999999,29,1.779391992177269
CUST0000900610,0.90813977,260.49,1209.81,5,1.2918888089865352
CUST0000109682,0.90813565,288.89,954.72,13,1.8155480140774256
CUST0000437275,0.90811497,298.26,454.13,25,3.940633739237663
CUST0000406969,0.9080978,240.89000000000001,492.58,13,2.9342238824150395
CUST0000448497,0.9080937,204.48,243.79999999999998,19,5.032321575061526
CUST0000248044,0.90806836,371.16,1070.77,14,2.079774367978184
CUST0000979845,0.9080662,266.55,507.86,20,3.1490962076162723
CUST0000432043,0.90805435,246.29000000000002,556.11,18,2.657280034525544
CUST0000764506,0.90804905,420.47999999999996,0.0,6,20.0
CUST0000836383,0.90803254,228.17000000000002,46.15,30,20.0
CUST0000521404,0.9080292,241.39000000000001,1057.22,7,1.3699513819261837
CUST0000416405,0.9080053,154.97,580.16,14,1.602695808052951
CUST0000288043,0.90799975,314.73,347.33,18,5.436846802752426
CUST0000694203,0.90799844,141.83,741.5,2,1.1476466621712746
CUST0000618359,0.9079751,454.77,219.17000000000002,27,12.449787835926449
CUST0000523325,0.9079584,267.69,271.99,23,5.905143571454833
CUST0000307555,0.907958,92.96000000000001,108.50000000000001,23,5.140645161290323
CUST0000580673,0.9079509,316.57,437.37,10,4.342821867069072
CUST0000340801,0.9079137,288.74,636.27,14,2.7228063557923523
CUST0000184921,0.9078884,203.92,394.93,15,3.098068012052768
CUST0000500629,0.9078826,347.49,316.13,35,6.595198177964762
CUST0000824686,0.90788215,60.37,85.85,22,4.219219569015725
CUST0000211856,0.9078629,191.03,626.14,20,1.830549078480851
CUST0000841322,0.9078586,305.32,403.38,14,4.541424959095641
CUST0000269143,0.9078523,313.07,330.77,20,5.678930979230281
CUST0000167834,0.9078367,399.18,1197.71,9,1.999716124938424
CUST0000608702,0.90783215,241.47,0.0,7,20.0
CUST0000411078,0.9078237,286.56,664.98,16,2.5855815212487596
CUST0000303695,0.90781844,483.57000000000005,827.51,10,3.506205363077184
CUST0000817201,0.90781224,278.74,174.41,13,9.589129063700478
CUST0000438742,0.9077934,293.28999999999996,862.71,19,2.039781618388566
CUST0000639491,0.9077406,243.67000000000002,119.25999999999999,15,12.259097769579073
CUST0000721984,0.90773505,454.5,1671.45,14,1.6315175446468635
CUST0000561728,0.9077157,344.2,302.86,8,6.818992273657796
CUST0000853528,0.9076979,240.59,510.51,19,2.8276429452900045
CUST0000772822,0.907683,166.45,240.95000000000002,15,4.144843328491388
CUST0000581039,0.907652,238.77,608.84,19,2.353031995269693
CUST0000573937,0.9076335,293.15,1197.77,7,1.4684789233325262
CUST0000691056,0.90762186,201.94,781.5,4,1.5504030710172745
CUST0000205569,0.9076193,401.5,715.05,36,3.368995175162576
CUST0000458873,0.9076181,581.4200000000001,2356.69,17,1.4802625716577065
CUST0000514823,0.9075944,213.29000000000002,79.9,15,16.01677096370463
CUST0000406145,0.90755045,195.13,212.16,26,5.518382352941177
CUST0000581685,0.9075248,201.77,242.16000000000003,9,4.999256689791872
CUST0000839882,0.9075214,216.93,302.46000000000004,28,4.303312834755009
CUST0000832376,0.9075148,304.2,1187.53,17,1.5369716975571144
CUST0000169955,0.9075147,191.94,65.83,20,17.494151602612792
CUST0000536083,0.90751183,236.2,112.98,18,12.54381306425916
CUST0000343838,0.90749156,290.04,587.76,23,2.9608003266639447
CUST0000769655,0.90749115,255.63,0.0,13,20.0
CUST0000905662,0.90748113,215.43,767.42,8,1.684318886659196
CUST0000179909,0.9074578,302.54,1217.3600000000001,22,1.4911283433002562
CUST0000779956,0.90742844,302.59000000000003,91.36,20,19.87237302977233
CUST0000919060,0.90742433,268.69,580.08,13,2.7791683905668183
CUST0000388005,0.90741044,315.78,1565.12,4,1.2105653240646086
CUST0000683863,0.90740305,200.09,273.13,12,4.395489327426501
CUST0000539917,0.9074016,348.1,188.79,25,11.06308596853647
CUST0000472173,0.90739155,213.99,149.98,22,8.560741432190959
CUST0000896079,0.9073784,196.01,305.18,21,3.8536601350022934
CUST0000683624,0.90737045,118.71,113.64,17,6.267687434002111
CUST0000705955,0.9073547,468.54,397.71000000000004,13,7.06856754921928
CUST0000848538,0.90734565,256.25,33.230000000000004,20,20.0
CUST0000821894,0.9073279,211.43,262.90000000000003,22,4.825332826169646
CUST0000059589,0.90732086,239.25,646.45,17,2.2205893727279755
CUST0000673475,0.90724564,224.42,154.63,8,8.708012675418741
CUST0000526924,0.9072452,368.61,1225.1,8,1.8052893641335404
CUST0000774192,0.90722454,262.15,498.24,19,3.1569123314065504
CUST0000041016,0.90720713,149.94,109.32000000000001,28,8.229418221734356
CUST0000293683,0.90718806,252.1,0.0,3,20.0
CUST0000760409,0.9071667,375.74,500.19,44,4.507167276434955
CUST0000068130,0.9071128,418.36,1074.95,15,2.3351411693567146
CUST0000928283,0.90710986,197.14,621.98,5,1.901733174700151
CUST0000727569,0.907084,507.65,436.88,7,6.9719373741073065
CUST0000727014,0.9070836,277.11,1045.1,6,1.5909099607693047
CUST0000099882,0.9070761,329.26,135.42000000000002,46,14.588391670358881
CUST0000288686,0.90706545,203.1,751.76,16,1.6209960625731616
CUST0000364160,0.90705806,359.8,978.46,15,2.206324223780226
CUST0000207356,0.90705323,244.75,884.59,9,1.6600911156581015
CUST0000483909,0.9070423,187.79000000000002,482.39,14,2.3357449366695002
CUST0000682400,0.9070354,356.63,1163.01,8,1.8398638016870017
CUST0000200567,0.9070337,194.26999999999998,145.95999999999998,21,7.985886544258701
CUST0000496303,0.907033,228.99,290.38,26,4.731524209656312
CUST0000693819,0.907026,215.42,387.08,19,3.3391546967035235
CUST0000724124,0.9070125,316.41999999999996,947.0,6,2.004772967265047
CUST0000040396,0.90701133,191.57,72.45,26,15.865010351966871
CUST0000548944,0.9070101,392.53,1159.19,30,2.0317463056099516
CUST0000217658,0.9069982,219.25,301.42,25,4.364342113993763
CUST0000693856,0.9069773,155.16,384.73,18,2.4197749070776906
CUST0000953729,0.9069656,167.8,187.66,18,5.36502184802302
CUST0000146549,0.9069588,231.39,322.81,20,4.300796133948762
CUST0000362375,0.9069243,321.46999999999997,70.33,6,20.0
CUST0000778096,0.90691847,283.17,593.0699999999999,23,2.864788304921848
CUST0000943018,0.9069121,290.37,306.32,11,5.687581613998433
CUST0000724183,0.9068904,167.06,668.15,3,1.500202050437776
CUST0000372980,0.90687925,203.28,656.34,9,1.8583051467227352
CUST0000012328,0.9068543,220.07,436.27,12,3.026611960483187
CUST0000634732,0.90683144,180.82999999999998,248.51,15,4.3659410084101244
CUST0000433336,0.9068013,334.29999999999995,1328.7,12,1.5095958455633323
CUST0000736370,0.9068002,158.63,203.6,18,4.674754420432221
CUST0000579920,0.9067883,267.40999999999997,1117.09,15,1.4362853485395088
CUST0000255779,0.90678793,167.32,231.91,23,4.328920701996465
CUST0000263887,0.90678483,111.23,322.97,29,2.0663838746632814
CUST0000951632,0.90677196,274.21,0.0,24,20.0
CUST0000169546,0.9067697,218.26999999999998,519.27,11,2.522040556935698
CUST0000693161,0.9067637,241.82000000000002,663.3,11,2.1874265038444145
CUST0000232295,0.9067547,443.32,673.36,17,3.9502197932755134
CUST0000592978,0.90674025,351.86,1236.34,18,1.7075885274277305
CUST0000473779,0.9067354,158.78,145.16,17,6.56296500413337
CUST0000093427,0.9067246,197.57999999999998,0.0,8,20.0
CUST0000469792,0.9067239,256.49,1359.54,3,1.131956397016638
CUST0000177228,0.90671676,304.6,1180.84,11,1.547711798380814
CUST0000396243,0.90671647,285.71,427.35,37,4.0113724113724105
CUST0000346344,0.9067143,425.58,1027.37,35,2.4854531473568433
CUST0000881837,0.9067103,203.87,95.08,27,12.865166175851915
CUST0000185552,0.90670824,551.24,806.0799999999999,31,4.103116315998412
CUST0000969087,0.90670747,391.15999999999997,1075.64,28,2.1819196013536124
CUST0000204921,0.9067014,218.5,950.86,5,1.3787518667311698
CUST0000951092,0.9067012,365.73,863.8,23,2.5403797175272054
CUST0000029604,0.9066904,351.77,1103.94,28,1.911897385727485
CUST0000941556,0.90666926,246.21,345.35,20,4.277573476183582
CUST0000550769,0.90666825,224.54,624.1899999999999,8,2.1583812621157024
CUST0000828499,0.9066657,270.86,696.22,17,2.3342621585131136
CUST0000389988,0.9066497,216.05,670.06,27,1.9346028713846524
CUST0000603737,0.9066428,238.4,158.26,8,9.038291419183622
CUST0000135031,0.90662384,368.06,369.35,4,5.979044266955462
CUST0000842381,0.90660834,231.26,0.0,17,20.0
CUST0000475564,0.90660596,193.76999999999998,470.24,15,2.4723970738346375
CUST0000532445,0.9066018,225.89,889.4499999999999,4,1.5237956040249594
CUST0000239535,0.9065913,289.56,156.74,12,11.084343498787801
CUST0000672443,0.90655583,333.02,396.46999999999997,42,5.039776023406563
CUST0000293113,0.906549,202.75,26.89,22,20.0
CUST0000317197,0.90653425,216.36,589.57,17,2.2018759434842345
CUST0000251631,0.9065294,283.26,0.0,10,20.0
CUST0000248710,0.90652657,256.12,445.15999999999997,27,3.452062179890377
CUST0000214073,0.90650964,192.97,51.39,7,20.0
CUST0000828275,0.9064997,249.58999999999997,132.64,7,11.290259348612786
CUST0000450087,0.90649235,340.16999999999996,1161.9,15,1.7566227730441515
CUST0000216837,0.9064911,197.03,277.8,17,4.255507559395248
CUST0000237866,0.9064662,182.72,464.52,5,2.360113665719452
CUST0000806143,0.9064476,199.68,497.64000000000004,35,2.4075235109717865
CUST0000879912,0.90644026,294.78000000000003,164.17,28,10.773466528598407
CUST0000601364,0.9064381,452.29999999999995,997.83,9,2.719701752803583
CUST0000684584,0.9064294,250.65,171.35000000000002,11,8.776772687481762
CUST0000085396,0.9064083,337.93,573.88,7,3.5331079668223326
CUST0000025274,0.9063964,284.23,637.09,16,2.6768274498108586
CUST0000422008,0.9063915,278.21,1421.76,5,1.1740800135043887
CUST0000417181,0.90638477,223.52,303.43,22,4.419866196486834
CUST0000644831,0.9063612,194.3,444.68,12,2.6216605199244403
CUST0000003491,0.9063579,336.0,438.15999999999997,31,4.601058973890817
CUST0000948361,0.9063562,273.22,684.9300000000001,19,2.393412465507424
CUST0000507054,0.90632194,374.22,467.21999999999997,7,4.805701810710159
CUST0000033168,0.9063183,314.21,285.03000000000003,16,6.614251131459845
CUST0000899826,0.90628445,238.99,0.0,10,20.0
CUST0000983796,0.9062691,336.88,968.82,17,2.086331826345451
CUST0000644562,0.90626836,388.75,857.5,21,2.720116618075802
CUST0000665602,0.90624803,179.19,332.53,14,3.233212041018856
CUST0000967528,0.9062477,218.27999999999997,22.38,4,20.0
CUST0000348730,0.9061998,209.23,220.79,18,5.685855337651161
CUST0000684355,0.906191,323.75,80.31,31,20.0
CUST0000454209,0.906155,249.65,517.5600000000001,26,2.894157199165314
CUST0000965173,0.9061532,262.8,163.91,28,9.619913367091698
